AccelX1, AccelY1, AccelZ1, GyroX1, GyroY1, GyroZ1, AccelX2, AccelY2, AccelZ2, GyroX2, GyroY2, GyroZ2
-4.95,0.16,8.29,0.02,0.58,-0.17,-4.73,0.05,8.50,0.58,0.47,0.54
-4.92,-0.53,7.33,-0.44,0.75,-0.30,-5.62,0.33,8.72,-0.01,0.48,0.15
-5.60,-0.98,7.75,-0.42,0.72,-0.00,-6.08,-0.74,7.74,-0.43,0.69,-0.09
-7.53,-0.50,7.51,0.06,1.15,0.11,-6.08,-0.74,7.74,-0.43,0.69,-0.09
-7.29,-0.27,6.04,0.46,0.53,0.44,-7.69,-0.31,6.70,0.60,0.71,0.44
-7.98,0.05,5.59,0.03,0.90,0.11,-7.52,0.24,5.61,0.24,0.59,0.31
-8.39,0.18,4.36,0.06,0.69,0.03,-8.40,0.24,4.70,0.04,0.69,0.00
-8.87,0.20,4.69,-0.01,0.64,-0.13,-8.40,0.24,4.70,0.04,0.69,0.00
-10.87,1.25,5.76,0.29,0.74,0.03,-8.50,0.30,4.07,0.11,0.68,-0.06
-10.03,1.21,3.86,0.16,1.24,0.03,-8.89,0.41,2.84,0.27,1.26,0.54
-9.79,0.46,1.63,0.31,1.04,-0.42,-10.08,0.42,1.71,0.27,1.05,-0.44
-9.14,0.26,0.93,0.13,0.81,-0.02,-10.08,0.42,1.71,0.27,1.05,-0.44
-9.72,0.71,0.72,-0.03,0.85,0.08,-10.04,0.83,0.41,0.07,0.75,-0.28
-9.27,0.83,-0.52,0.07,0.98,0.13,-10.05,0.40,-0.50,0.03,0.90,0.12
-9.49,1.12,-2.01,-0.08,0.97,-0.12,-9.41,0.83,-2.08,-0.09,1.02,-0.16
-9.37,0.11,-3.70,0.05,0.94,-0.08,-9.41,0.83,-2.08,-0.09,1.02,-0.16
-9.00,0.71,-4.00,-0.08,0.81,-0.22,-8.61,0.53,-3.09,-0.04,0.92,-0.19
-8.46,0.78,-4.52,-0.06,0.79,-0.13,-8.46,0.39,-4.55,-0.16,0.85,-0.22
-8.19,0.68,-5.44,-0.06,0.78,-0.01,-8.07,0.28,-5.47,-0.10,0.82,-0.04
-7.71,0.61,-6.29,0.10,0.62,0.10,-8.07,0.28,-5.47,-0.10,0.82,-0.04
-7.34,1.03,-6.52,0.04,0.53,-0.03,-7.63,0.22,-6.40,-0.01,0.63,0.04
-6.86,0.81,-7.42,0.25,0.64,0.12,-6.79,0.52,-6.78,0.04,0.56,0.11
-6.31,0.77,-8.02,0.16,0.41,0.37,-6.26,0.30,-7.70,0.11,0.49,0.36
-5.56,1.01,-8.33,0.25,0.45,0.28,-6.26,0.30,-7.70,0.11,0.49,0.36
-4.79,0.90,-8.01,0.22,0.14,-0.11,-5.33,0.51,-8.01,0.08,0.52,0.17
-5.22,1.32,-8.54,0.00,0.63,-0.13,-4.74,0.29,-8.38,0.01,0.51,-0.27
-4.26,0.81,-9.94,0.10,0.79,0.01,-3.92,0.23,-9.78,0.05,0.87,-0.00
-3.76,0.75,-9.28,-0.10,0.29,-0.17,-3.92,0.23,-9.78,0.05,0.87,-0.00
-2.75,-0.23,-10.50,0.01,0.54,0.02,-3.40,0.21,-8.96,0.05,0.46,-0.10
-2.34,1.15,-8.98,0.12,0.47,0.03,-2.13,0.51,-9.20,-0.03,0.63,-0.03
-2.25,0.63,-9.66,-0.13,0.24,-0.11,-1.53,-0.08,-9.30,-0.13,0.32,-0.18
-1.33,0.75,-9.92,0.09,0.23,-0.01,-1.53,-0.08,-9.30,-0.13,0.32,-0.18
-1.18,1.12,-9.81,0.19,0.24,-0.09,-1.17,0.57,-9.78,0.17,0.34,-0.12
-0.68,0.47,-9.56,0.30,0.73,-0.43,-1.17,0.54,-9.67,0.18,0.64,-0.07
0.24,-0.41,-10.01,0.45,0.30,-0.44,0.86,-0.98,-9.08,0.31,0.31,-0.40
0.29,-0.72,-10.12,-0.08,0.19,-0.32,0.86,-0.98,-9.08,0.31,0.31,-0.40
0.47,-0.31,-9.90,0.06,0.19,-0.18,0.98,-0.71,-10.47,-0.11,0.38,-0.23
1.60,-0.68,-9.53,0.25,0.21,-0.34,1.17,-0.75,-10.06,0.05,0.18,-0.15
1.40,-0.25,-9.81,0.07,0.05,-0.15,1.64,-0.70,-9.76,0.06,0.05,-0.15
1.18,0.02,-9.90,0.05,0.03,-0.15,1.64,-0.70,-9.76,0.06,0.05,-0.15
1.25,0.11,-9.88,-0.04,0.08,-0.17,1.44,-0.39,-9.48,0.05,0.03,-0.16
1.36,0.23,-9.42,-0.01,-0.12,-0.02,1.29,-0.32,-9.39,0.13,0.08,-0.02
1.58,0.18,-9.65,0.08,-0.02,-0.07,1.92,-0.33,-9.26,0.06,0.03,-0.07
1.81,0.10,-9.50,0.14,-0.01,0.03,1.92,-0.33,-9.26,0.06,0.03,-0.07
2.12,-0.12,-10.03,0.18,0.18,-0.00,1.96,-0.59,-8.98,0.05,0.01,-0.03
2.35,-0.49,-9.80,0.20,-0.08,0.57,3.18,-1.08,-9.54,0.17,0.26,0.46
2.44,-0.73,-9.23,0.15,0.00,0.25,2.57,-1.12,-9.00,0.12,0.07,0.26
2.55,-0.94,-9.19,0.14,0.12,0.38,2.57,-1.12,-9.00,0.12,0.07,0.26
2.68,-0.79,-9.06,-0.08,0.37,0.26,2.26,-1.67,-8.45,0.17,0.31,0.43
2.99,-0.69,-9.32,-0.18,0.47,0.37,3.27,-1.02,-8.64,-0.09,0.45,0.37
3.35,-0.69,-9.24,-0.05,0.52,0.33,3.66,-1.12,-9.20,-0.08,0.58,0.31
3.80,-0.89,-9.13,-0.30,0.32,0.14,3.66,-1.12,-9.20,-0.08,0.58,0.31
4.14,-1.18,-8.66,0.01,0.23,0.07,4.22,-1.39,-9.34,-0.18,0.40,0.05
4.42,-1.00,-8.52,0.25,0.18,0.06,4.87,-1.26,-8.85,0.03,0.15,0.05
4.67,-0.76,-8.61,0.09,0.25,-0.03,5.18,-1.19,-8.42,0.06,0.30,-0.03
4.88,-0.84,-8.46,-0.06,0.14,-0.07,5.18,-1.19,-8.42,0.06,0.30,-0.03
4.97,-0.90,-8.05,-0.11,0.21,-0.05,5.47,-1.16,-8.07,0.06,0.26,-0.03
5.58,-0.82,-8.04,-0.03,0.18,-0.20,5.71,-1.11,-7.98,-0.01,0.33,-0.13
5.86,-0.30,-8.33,0.23,0.33,0.11,6.55,-0.74,-7.89,0.20,0.39,0.12
5.84,-0.54,-8.32,-0.00,0.09,-0.01,6.55,-0.74,-7.89,0.20,0.39,0.12
5.76,-0.60,-7.83,-0.15,-0.04,0.04,6.55,-0.84,-7.55,0.04,0.06,-0.07
5.89,-0.81,-7.46,0.06,-0.02,0.20,6.42,-0.88,-7.21,0.03,-0.01,-0.05
6.02,-0.85,-7.72,-0.05,0.08,0.36,6.35,-1.14,-7.28,-0.08,0.14,0.36
6.12,-0.66,-7.67,0.07,0.04,0.22,6.35,-1.14,-7.28,-0.08,0.14,0.36
6.52,-0.47,-7.38,0.12,0.15,0.07,6.37,-0.87,-7.23,0.02,0.06,0.11
7.40,-0.92,-8.14,0.40,-0.08,0.00,7.21,-0.95,-6.89,-0.03,0.26,-0.57
6.96,-0.32,-7.09,-0.29,-0.02,-0.15,8.09,-0.83,-6.81,-0.32,0.08,-0.26
6.19,-0.31,-7.07,-0.12,0.20,-0.24,8.09,-0.83,-6.81,-0.32,0.08,-0.26
6.70,-0.93,-7.34,0.17,0.88,0.23,7.19,-0.45,-6.29,0.34,-0.04,-0.22
8.15,-1.03,-6.51,-0.39,0.91,0.20,6.83,-0.25,-3.49,0.37,0.72,0.24
9.74,-1.47,-5.18,-0.05,0.52,0.31,9.12,-1.24,-5.47,-0.09,0.55,0.28
8.15,-0.25,-4.13,0.12,0.13,0.13,9.12,-1.24,-5.47,-0.09,0.55,0.28
8.67,-0.89,-5.07,0.02,0.40,-0.32,9.43,-0.89,-3.94,0.30,0.01,0.39
11.12,-2.56,-5.66,-0.05,0.53,-0.70,8.92,-1.72,-4.54,-0.12,0.27,-0.32
9.64,-1.25,-3.53,0.21,0.30,0.26,9.56,0.63,-5.92,0.25,0.36,0.12
8.48,-0.25,-1.52,-0.59,1.01,0.22,9.56,0.63,-5.92,0.25,0.36,0.12
8.73,0.85,-3.49,0.09,0.01,-0.08,8.59,-1.29,-1.03,-0.20,0.40,0.42
9.35,-0.50,-3.70,0.21,-0.13,-0.10,10.16,-0.86,-1.82,0.14,0.09,0.16
9.72,-0.59,-2.87,0.02,0.13,-0.13,9.75,-0.54,-2.36,0.01,0.14,-0.11
9.42,-0.38,-1.73,0.01,0.66,0.01,9.75,-0.54,-2.36,0.01,0.14,-0.11
9.39,-0.34,-1.65,-0.00,0.43,-0.03,9.60,-0.79,-1.67,0.07,0.67,-0.18
9.36,0.11,-0.41,-0.20,0.61,-0.24,10.12,-0.18,-0.40,-0.16,0.46,-0.21
9.64,0.09,0.54,-0.14,0.54,-0.14,9.98,0.20,0.69,-0.17,0.57,-0.16
9.88,-0.20,0.52,-0.02,0.12,0.08,9.98,0.20,0.69,-0.17,0.57,-0.16
9.95,-0.12,0.87,-0.05,0.09,0.06,9.89,0.13,1.02,-0.04,0.25,-0.10
9.36,0.14,1.03,-0.05,0.16,-0.06,9.86,0.25,1.64,-0.14,0.28,-0.17
9.49,0.28,2.42,-0.19,0.26,0.02,10.03,0.37,2.21,-0.22,0.30,0.00
9.05,0.48,2.32,-0.19,0.22,-0.17,10.03,0.37,2.21,-0.22,0.30,0.00
9.51,0.16,2.49,-0.15,0.15,-0.06,9.71,0.26,2.37,-0.10,0.19,0.04
9.49,0.11,2.61,-0.09,0.10,-0.10,9.67,0.36,2.62,-0.14,0.14,-0.06
9.61,0.15,2.58,-0.03,0.08,-0.02,9.84,0.43,3.06,-0.06,0.13,-0.04
9.34,0.14,2.99,-0.06,-0.01,-0.05,9.84,0.43,3.06,-0.06,0.13,-0.04
9.35,-0.02,2.79,-0.08,0.08,-0.03,9.51,0.41,2.94,-0.07,0.04,-0.05
8.74,0.24,2.98,0.00,0.20,-0.05,9.31,0.16,3.08,-0.12,0.20,-0.00
9.54,0.22,3.73,-0.10,0.18,-0.02,9.81,0.42,3.86,-0.12,0.22,-0.03
9.31,-0.29,3.89,-0.13,0.15,0.04,9.81,0.42,3.86,-0.12,0.22,-0.03
8.32,0.02,4.65,0.01,0.21,0.05,9.01,0.35,4.22,-0.10,0.23,-0.02
8.44,-0.06,4.04,0.12,0.60,0.08,8.91,0.07,4.17,0.22,0.23,0.06
8.09,0.10,4.53,0.19,0.85,0.08,8.68,0.22,5.00,0.17,0.92,0.07
8.08,-0.64,4.81,-0.05,0.92,0.31,8.68,0.22,5.00,0.17,0.92,0.07
6.60,-0.28,6.07,-0.01,1.09,-0.15,7.95,-0.71,6.40,-0.05,1.06,0.05
6.71,-0.85,7.37,-0.21,0.72,-0.02,6.90,-0.57,7.30,-0.07,0.85,0.07
5.42,-0.80,7.67,-0.17,0.99,-0.08,5.58,-0.43,8.20,-0.21,1.03,-0.12
4.68,-0.92,8.77,-0.04,0.85,-0.13,5.58,-0.43,8.20,-0.21,1.03,-0.12
4.53,-1.00,9.30,-0.29,0.73,0.01,4.58,-0.38,9.09,-0.05,0.67,-0.12
3.54,-1.36,9.35,-0.16,0.54,-0.00,4.00,-0.57,9.45,-0.15,0.65,-0.12
2.63,-1.46,9.89,0.01,0.40,0.13,2.73,-1.06,9.85,-0.04,0.43,0.11
2.57,-1.41,9.13,0.01,0.36,0.17,2.73,-1.06,9.85,-0.04,0.43,0.11
2.13,-1.33,9.13,0.20,0.23,-0.04,2.45,-1.06,10.15,-0.00,0.46,0.13
1.48,-1.23,10.09,0.23,0.48,0.13,1.71,-0.84,9.79,0.11,0.31,0.06
1.44,-1.12,9.94,0.18,0.50,0.44,1.64,-0.80,10.46,0.13,0.53,0.44
0.58,-0.70,9.18,0.18,0.24,-0.06,1.64,-0.80,10.46,0.13,0.53,0.44
0.12,-0.63,9.46,0.20,0.18,-0.02,0.66,-0.43,10.16,0.02,0.32,0.08
0.16,-0.95,10.44,0.18,0.35,0.12,0.34,-0.54,10.41,0.01,0.73,0.28
-0.43,-0.68,9.97,0.15,0.50,0.13,-0.70,-0.36,10.05,0.12,0.49,0.09
-1.02,-0.50,10.02,0.18,0.32,0.15,-0.70,-0.36,10.05,0.12,0.49,0.09
-1.45,-0.17,9.94,0.09,0.20,0.17,-1.34,0.02,9.83,0.11,0.23,0.06
-1.23,-0.35,9.65,0.13,0.12,0.05,-1.43,0.13,10.11,0.11,0.24,0.11
-1.38,-0.32,9.90,-0.02,-0.01,0.04,-1.58,0.06,10.07,-0.04,0.02,0.05
-1.41,-0.28,11.19,0.12,-0.46,-0.08,-1.58,0.06,10.07,-0.04,0.02,0.05
-1.47,0.41,10.53,0.22,-1.18,-0.36,-1.47,0.14,11.17,0.25,-0.65,-0.17
0.44,0.23,9.53,0.42,-1.47,-0.09,-0.41,0.34,10.37,0.29,-1.56,0.03
1.82,0.09,9.75,0.27,-1.14,0.17,1.75,0.49,9.77,0.26,-1.07,0.23
2.99,0.27,8.94,0.36,-1.27,-0.19,1.75,0.49,9.77,0.26,-1.07,0.23
3.54,0.89,8.18,0.38,-1.60,-0.16,3.01,0.89,9.69,0.15,-1.35,-0.10
4.81,0.68,8.16,0.17,-1.22,-0.02,5.03,1.38,8.26,0.16,-1.17,0.02
6.10,0.79,8.24,-0.11,-1.60,-0.17,5.03,1.38,8.26,0.16,-1.17,0.02
6.57,1.02,6.16,-0.27,-1.61,0.04,6.33,1.09,7.67,-0.09,-1.61,-0.11
8.60,0.38,5.61,-0.02,-1.12,-0.03,7.52,1.01,6.15,-0.31,-1.75,0.25
8.52,0.49,4.49,-0.14,-1.06,-0.06,8.61,0.70,4.80,-0.14,-1.08,0.01
8.97,0.52,3.47,0.12,-1.29,0.07,8.61,0.70,4.80,-0.14,-1.08,0.01
9.13,0.24,2.11,0.03,-1.26,0.14,9.15,0.55,3.62,0.10,-1.05,0.11
9.17,0.59,1.40,0.17,-0.96,-0.03,9.53,0.31,2.39,-0.05,-1.11,0.12
9.85,0.15,0.95,-0.05,-1.16,0.05,10.26,0.21,1.41,-0.06,-1.09,0.27
9.39,0.40,-0.11,-0.14,-1.17,0.13,10.26,0.21,1.41,-0.06,-1.09,0.27
8.99,0.30,-1.17,0.27,-1.13,0.20,9.97,0.37,0.04,-0.11,-1.08,0.19
9.68,-0.44,-2.93,0.47,-1.24,-0.05,9.83,-0.27,-1.40,0.14,-1.16,0.35
9.29,-0.48,-3.49,0.75,-1.62,-0.07,9.49,-0.35,-2.88,0.57,-1.45,-0.02
6.88,0.04,-5.48,0.80,-1.73,0.25,9.49,-0.35,-2.88,0.57,-1.45,-0.02
6.80,-2.68,-7.21,1.63,-2.01,-0.31,8.56,-0.18,-4.86,0.68,-1.54,0.86
5.73,-2.52,-7.93,0.81,-1.21,0.23,5.90,-2.47,-7.03,1.18,-1.62,-0.26
4.87,-3.33,-8.54,0.14,-0.32,0.10,5.68,-3.33,-7.46,0.46,-0.46,0.06
6.00,-3.80,-9.45,-0.25,0.12,0.55,5.68,-3.33,-7.46,0.46,-0.46,0.06
5.05,-2.79,-7.14,-0.30,-0.20,0.05,6.44,-3.56,-7.70,-0.38,0.30,0.47
5.47,-2.79,-7.88,-0.21,0.06,0.11,5.71,-3.14,-7.40,-0.23,0.02,0.11
6.19,-2.62,-7.95,-0.13,-0.23,-1.35,6.73,-2.52,-6.61,-0.46,0.28,-1.26
5.90,-2.75,-7.94,-0.06,2.02,0.98,5.70,-2.88,-6.98,-0.06,1.97,0.97
7.28,-2.29,-7.94,0.20,0.09,0.05,5.70,-2.88,-6.98,-0.06,1.97,0.97
6.61,-0.59,-5.83,-0.04,0.31,-0.75,7.22,-2.74,-5.38,0.08,-0.04,0.01
7.11,-1.89,-6.65,0.36,0.58,0.93,7.71,-2.23,-6.35,0.32,0.37,0.77
7.77,-3.02,-5.62,0.01,0.04,0.01,8.01,-3.11,-5.06,-0.06,-0.08,-0.07
6.99,-1.04,-6.76,0.05,-0.07,-0.60,8.01,-3.11,-5.06,-0.06,-0.08,-0.07
7.21,-1.97,-6.67,0.02,-0.50,-0.23,8.03,-2.21,-5.30,0.11,0.25,-0.04
6.90,-1.68,-6.53,-0.03,-0.75,-0.06,7.67,-1.97,-5.67,-0.14,-0.24,-0.06
6.00,-0.91,-5.85,-0.05,-0.41,-0.53,6.77,-1.26,-5.97,-0.07,-0.39,-0.53
6.41,-1.66,-7.68,0.22,-0.06,-0.09,6.77,-1.26,-5.97,-0.07,-0.39,-0.53
5.65,-1.50,-7.94,0.03,-0.85,-0.19,6.87,-1.33,-6.39,-0.06,-0.64,-0.12
5.60,-1.78,-8.57,0.12,-0.70,0.21,6.06,-1.20,-6.92,0.05,-0.96,0.17
5.13,-1.26,-8.52,-0.06,-0.63,-0.05,5.31,-1.59,-8.11,-0.07,-0.59,-0.02
5.11,-1.37,-8.58,-0.02,-0.58,0.05,5.31,-1.59,-8.11,-0.07,-0.59,-0.02
4.19,-0.42,-8.31,0.04,-1.17,0.23,5.44,-1.60,-7.67,0.01,-0.33,-0.11
2.30,-1.02,-9.37,0.12,-1.33,-0.38,3.72,-2.09,-8.69,0.27,-1.08,0.00
1.71,-1.03,-9.01,0.15,-0.97,-0.24,2.23,-1.52,-8.94,0.14,-0.93,-0.19
1.88,-1.35,-8.98,0.02,-0.57,-0.18,2.23,-1.52,-8.94,0.14,-0.93,-0.19
1.39,-1.37,-9.53,0.14,-0.41,-0.42,2.04,-1.92,-9.41,0.13,-0.64,-0.12
1.38,-0.84,-8.79,-0.02,-0.21,-0.03,0.83,-2.16,-9.46,0.03,-0.48,0.10
1.09,-0.13,-8.05,0.04,0.04,-0.65,2.05,-0.75,-8.62,0.05,0.01,-0.63
-0.51,-1.66,-10.66,0.09,-0.58,-0.38,2.05,-0.75,-8.62,0.05,0.01,-0.63
-1.24,-0.87,-7.53,0.31,-0.34,-0.40,0.02,-1.75,-9.12,0.08,-0.57,-0.05
-0.43,-1.57,-10.01,-0.67,-0.59,-0.37,0.25,-2.95,-8.90,0.37,-0.59,-0.59
-0.69,-1.72,-10.82,0.44,-0.87,0.12,-0.87,-2.02,-10.16,0.41,-0.76,0.14
-0.61,-0.92,-9.11,-0.21,0.18,0.02,-0.87,-2.02,-10.16,0.41,-0.76,0.14
-1.42,-1.66,-10.35,0.06,-0.53,-0.21,0.95,-1.97,-9.37,-0.40,-0.09,0.39
-0.65,-1.36,-9.82,-0.12,-0.34,-0.15,-0.66,-1.66,-8.88,0.19,0.04,-0.12
-1.23,-1.70,-9.37,0.11,-0.30,-0.13,-0.82,-2.17,-8.72,0.06,-0.26,-0.11
-1.30,-1.76,-9.28,-0.01,-0.22,0.09,-0.82,-2.17,-8.72,0.06,-0.26,-0.11
-1.28,-0.34,-9.34,-0.07,-0.12,0.22,-0.97,-2.17,-9.32,-0.41,-0.31,0.08
-1.82,0.21,-9.15,0.13,-0.49,-0.39,-2.55,-0.70,-10.09,-0.31,-0.54,-0.45
-1.85,0.11,-10.58,-0.08,-0.99,0.04,-1.62,-0.83,-10.78,-0.22,-0.92,0.12
-2.74,-1.03,-9.40,0.10,-0.97,-0.29,-1.62,-0.83,-10.78,-0.22,-0.92,0.12
-3.32,-0.41,-10.22,0.14,-0.68,-0.16,-3.27,-1.31,-8.92,0.07,-1.01,-0.38
-4.21,-0.14,-8.31,0.53,-0.35,-0.31,-3.94,-1.58,-10.37,-0.46,-0.69,-0.10
-3.44,-0.61,-7.48,0.32,-0.92,-0.18,-3.57,-0.93,-8.11,0.27,-0.79,-0.11
-5.51,-2.06,-9.06,1.07,-1.56,-0.46,-3.57,-0.93,-8.11,0.27,-0.79,-0.11
-7.94,-1.77,-7.85,1.31,-1.22,-0.58,-5.69,-2.42,-7.94,1.03,-1.50,-0.57
-6.82,-3.27,-6.10,0.69,-0.44,0.13,-6.91,-3.28,-6.41,0.84,-0.74,-0.04
-6.98,-3.99,-5.92,1.01,-0.72,-0.07,-6.82,-4.27,-5.41,0.95,-0.57,0.00
-7.19,-4.35,-4.64,0.74,-0.15,0.01,-6.82,-4.27,-5.41,0.95,-0.57,0.00
-7.19,-4.77,-5.64,0.67,-0.42,-0.10,-6.67,-5.28,-4.66,0.83,-0.13,0.20
-6.99,-4.95,-3.91,0.65,-0.59,0.05,-6.97,-5.56,-4.20,0.46,-0.23,0.14
-8.47,-4.60,-3.52,0.33,-0.87,0.25,-7.83,-4.83,-3.64,0.31,-0.91,0.36
-8.33,-4.12,-2.30,0.15,-1.01,0.18,-7.83,-4.83,-3.64,0.31,-0.91,0.36
-9.80,-4.20,-2.59,0.13,-0.44,0.23,-7.96,-5.23,-2.65,-0.01,-0.97,0.58
-9.77,-3.99,-2.01,0.31,-0.75,-0.02,-8.80,-5.16,-2.35,0.22,-0.55,0.32
-9.41,-4.77,0.61,0.28,-1.47,-0.12,-9.76,-4.85,-0.06,0.25,-1.40,-0.04
-8.69,-4.32,1.31,0.20,-1.16,0.26,-9.76,-4.85,-0.06,0.25,-1.40,-0.04
-8.48,-3.64,1.35,0.27,-1.32,0.37,-9.24,-4.22,1.47,0.56,-1.19,0.00
-8.29,-3.61,2.69,0.19,-1.85,0.08,-8.97,-3.76,3.55,0.57,-1.69,-0.04
-8.14,-2.88,4.22,0.59,-1.17,-0.02,-7.78,-2.90,4.67,0.57,-1.09,0.06
-7.22,-3.03,5.53,0.36,-1.29,-0.03,-7.78,-2.90,4.67,0.57,-1.09,0.06
-5.00,-2.64,7.29,0.28,-1.29,0.23,-5.16,-2.42,7.45,0.27,-1.20,0.30
-3.99,-2.48,9.20,0.44,-1.24,-0.10,-5.16,-2.42,7.45,0.27,-1.20,0.30
-3.41,-2.24,9.47,0.27,-1.05,0.00,-4.22,-1.88,8.53,0.38,-1.32,-0.04
-2.27,-2.33,10.28,0.34,-1.14,0.50,-3.96,-1.71,9.26,0.28,-1.01,0.26
-1.24,-1.83,9.64,0.50,-1.06,0.33,-2.00,-1.17,9.78,0.45,-0.98,0.67
-1.37,-0.57,9.46,0.85,-0.72,0.37,-2.00,-1.17,9.78,0.45,-0.98,0.67
-0.12,-0.01,8.93,0.35,-0.50,0.39,-1.63,-0.39,10.11,0.74,-0.60,0.41
0.02,-0.37,9.91,-0.04,-0.57,0.12,-0.75,0.18,10.55,0.04,-0.72,0.16
-0.28,-0.29,10.49,-0.16,-0.12,0.59,0.12,0.70,10.34,-0.09,-0.13,0.34
-0.43,-0.31,10.33,0.04,-0.13,0.26,0.12,0.70,10.34,-0.09,-0.13,0.34
0.33,-0.17,10.33,-0.09,-0.42,0.14,-0.31,-0.06,10.53,0.09,-0.17,0.26
0.13,-0.89,10.38,-0.10,-0.84,0.20,0.40,0.38,10.45,-0.21,-0.41,0.05
1.37,-0.27,9.35,0.07,-0.36,-0.00,0.85,0.39,9.02,-0.03,-0.56,-0.28
0.41,0.02,9.10,-0.01,-0.47,-0.09,0.85,0.39,9.02,-0.03,-0.56,-0.28
1.97,-1.06,10.21,-0.31,-0.01,0.12,1.15,0.17,10.20,-0.05,-0.27,-0.01
2.02,-0.82,11.32,-0.14,0.41,0.24,2.21,-0.36,9.87,0.14,-0.11,0.05
1.15,-0.05,9.62,0.09,-0.10,-0.00,1.27,-0.17,10.14,0.05,0.01,-0.01
0.86,-0.57,10.36,0.08,0.21,-0.01,1.27,-0.17,10.14,0.05,0.01,-0.01
1.28,-0.37,9.61,0.12,-0.07,0.00,0.91,-0.21,10.37,0.13,0.15,0.03
0.89,-0.30,9.49,0.06,-0.11,-0.03,1.14,-0.10,9.78,-0.00,0.00,-0.03
0.93,-0.34,10.06,0.08,-0.16,-0.01,0.86,-0.14,10.16,-0.00,-0.11,-0.04
1.22,-0.57,9.88,0.02,-0.10,0.01,0.86,-0.14,10.16,-0.00,-0.11,-0.04
1.14,-0.47,9.80,0.03,-0.21,-0.06,0.89,-0.09,9.96,0.01,-0.08,-0.02
0.91,-0.31,9.87,0.06,-0.11,-0.01,1.29,0.21,9.77,0.08,-0.03,0.03
0.96,-0.50,9.92,0.04,-0.09,-0.01,1.02,-0.07,9.99,0.04,-0.01,0.00
1.07,-0.39,9.64,0.03,-0.07,-0.01,1.02,-0.07,9.99,0.04,-0.01,0.00
1.09,-0.36,9.78,0.04,-0.04,-0.04,1.17,-0.06,9.90,-0.00,0.01,0.00
0.96,-0.34,9.74,0.06,-0.09,-0.06,0.90,-0.12,10.06,-0.00,-0.06,-0.06
0.85,-0.70,10.24,-0.04,0.04,-0.09,1.05,-0.06,9.80,-0.01,0.07,-0.06
0.95,-0.73,10.21,-0.01,-0.08,-0.12,1.05,-0.06,9.80,-0.01,0.07,-0.06
0.80,-0.45,9.84,0.06,-0.10,-0.11,1.02,-0.11,9.97,0.00,-0.05,-0.11
0.89,-0.34,9.63,0.15,-0.13,-0.04,0.70,-0.05,9.93,0.06,-0.05,-0.03
0.90,-0.44,9.82,0.07,-0.11,0.02,0.94,-0.00,9.90,0.09,-0.06,0.05
1.01,-0.54,9.79,0.08,-0.12,0.00,0.94,-0.00,9.90,0.09,-0.06,0.05
1.11,-0.44,9.68,0.06,-0.09,-0.01,1.04,-0.08,9.88,0.05,-0.06,0.01
1.01,-0.49,9.81,0.00,-0.08,-0.03,0.81,-0.13,10.00,0.02,-0.04,-0.02
1.03,-0.51,10.05,0.05,-0.08,0.02,0.98,-0.06,9.95,0.05,-0.11,-0.03
0.73,-0.38,9.76,0.05,-0.15,-0.03,0.98,-0.06,9.95,0.05,-0.11,-0.03
1.02,-0.45,9.93,0.02,-0.10,-0.03,0.95,-0.01,9.84,0.04,-0.08,0.01
1.13,-0.41,9.77,0.08,-0.09,-0.02,0.98,-0.07,10.15,0.02,0.01,-0.00
1.24,-0.47,9.88,0.04,-0.11,-0.04,1.14,-0.09,9.98,0.04,-0.05,0.00
0.82,-0.27,9.86,0.06,-0.06,-0.04,1.14,-0.09,9.98,0.04,-0.05,0.00
1.15,-0.30,9.51,0.13,-0.14,-0.02,0.87,0.01,10.05,0.04,-0.01,-0.01
1.00,-0.25,9.56,0.09,-0.08,-0.04,1.08,-0.12,10.10,0.00,0.00,0.00
1.06,-0.39,9.96,0.06,-0.07,-0.04,1.14,-0.06,10.00,0.05,-0.08,-0.00
1.09,-0.44,9.91,0.08,-0.05,-0.02,1.14,-0.06,10.00,0.05,-0.08,-0.00
1.09,-0.34,9.80,0.06,-0.03,-0.05,1.13,-0.09,9.95,0.07,-0.01,-0.03
1.12,-0.59,9.99,0.00,-0.10,-0.14,0.92,0.02,9.91,-0.01,-0.05,-0.09
0.88,-0.34,9.75,-0.01,-0.01,-0.20,1.01,-0.17,9.93,-0.04,-0.01,-0.21
1.26,-0.39,9.43,0.04,-0.12,-0.38,1.01,-0.17,9.93,-0.04,-0.01,-0.21
1.05,-0.75,10.20,0.05,-0.09,-0.56,1.20,-0.07,9.73,-0.00,-0.06,-0.38
1.38,-0.36,9.59,0.03,-0.15,-0.50,0.57,-0.03,10.39,0.10,-0.14,-0.62
1.33,0.39,8.40,-0.03,-0.04,-0.76,1.23,0.35,9.40,0.19,-0.22,-0.71
1.82,-0.47,9.00,0.11,-0.11,-1.15,1.23,0.35,9.40,0.19,-0.22,-0.71
0.81,-0.31,9.78,-0.17,0.15,-0.67,0.76,0.05,9.99,-0.11,-0.15,-1.25
0.40,-0.00,10.34,-0.00,-0.04,-1.14,1.56,0.14,9.99,-0.11,0.19,-0.83
0.14,-0.21,10.14,0.01,0.05,-0.94,0.84,-0.26,10.37,-0.06,-0.01,-0.86
1.03,0.16,8.62,0.06,-0.09,-0.76,0.84,-0.26,10.37,-0.06,-0.01,-0.86
