AccelX1, AccelY1, AccelZ1, GyroX1, GyroY1, GyroZ1, AccelX2, AccelY2, AccelZ2, GyroX2, GyroY2, GyroZ2
-1.32,-0.09,9.56,0.08,-0.20,0.11,-1.47,0.12,9.68,0.03,-0.15,0.11
-1.23,-0.08,9.59,0.11,-0.17,0.10,-1.31,0.14,9.63,0.06,-0.13,0.12
-1.21,-0.01,9.67,0.13,-0.12,0.09,-1.25,0.21,9.70,0.10,-0.08,0.11
-1.22,0.06,9.77,0.11,-0.10,0.09,-1.25,0.30,9.84,0.09,-0.03,0.10
-1.27,0.11,9.86,0.07,-0.09,0.08,-1.25,0.30,9.84,0.09,-0.03,0.10
-1.29,0.12,9.93,0.02,-0.07,0.06,-1.32,0.38,9.93,0.03,-0.02,0.09
-1.34,0.07,9.90,-0.03,-0.07,0.05,-1.37,0.38,9.99,-0.03,-0.00,0.06
-1.38,-0.04,9.90,-0.08,-0.07,0.05,-1.41,0.27,9.98,-0.10,-0.01,0.05
-1.33,-0.01,9.65,-0.07,0.00,0.11,-1.41,0.27,9.98,-0.10,-0.01,0.05
-1.56,-0.02,9.74,0.01,0.04,0.22,-1.22,0.07,9.57,-0.08,0.09,0.13
-1.48,-0.11,9.62,-0.11,-0.18,0.09,-1.72,0.20,9.84,-0.10,0.06,0.19
-1.57,-0.33,9.80,-0.05,-0.09,0.14,-1.51,-0.07,9.70,-0.10,-0.03,0.13
-1.68,-0.43,9.94,-0.07,-0.15,0.07,-1.51,-0.07,9.70,-0.10,-0.03,0.13
-1.56,-0.59,9.90,-0.03,-0.22,0.05,-1.74,-0.20,10.02,-0.11,-0.10,0.07
-1.43,-0.57,9.81,0.06,-0.23,0.06,-1.51,-0.34,9.94,-0.02,-0.16,0.06
-1.34,-0.50,9.78,0.12,-0.21,0.07,-1.36,-0.29,9.93,0.07,-0.15,0.08
-1.26,-0.42,9.80,0.15,-0.18,0.08,-1.36,-0.29,9.93,0.07,-0.15,0.08
-1.23,-0.32,9.85,0.15,-0.15,0.09,-1.29,-0.19,9.96,0.13,-0.11,0.10
-1.23,-0.20,9.86,0.14,-0.12,0.09,-1.25,-0.05,9.94,0.11,-0.06,0.10
-1.23,-0.13,9.93,0.11,-0.08,0.08,-1.24,0.11,9.94,0.09,-0.02,0.10
-1.26,-0.11,9.96,0.08,-0.05,0.09,-1.24,0.11,9.94,0.09,-0.02,0.10
-1.30,-0.08,9.93,0.05,-0.03,0.08,-1.29,0.17,10.03,0.05,0.02,0.09
-1.42,-0.09,9.95,0.01,-0.01,0.08,-1.36,0.19,10.03,0.00,0.05,0.09
-1.49,-0.15,9.96,0.01,-0.01,0.09,-1.50,0.14,9.99,-0.01,0.06,0.10
-1.54,-0.08,9.86,0.00,-0.04,0.10,-1.50,0.14,9.99,-0.01,0.06,0.10
-1.63,-0.17,9.86,0.00,-0.08,0.11,-1.64,0.13,9.90,-0.02,0.02,0.11
-1.54,-0.33,9.44,-0.13,-0.16,0.07,-1.64,0.06,9.64,-0.08,-0.06,0.10
-1.61,-0.46,9.23,-0.24,-0.21,0.05,-1.34,-0.11,9.54,-0.22,-0.16,0.06
-1.29,-0.63,9.23,-0.30,-0.29,0.03,-1.34,-0.11,9.54,-0.22,-0.16,0.06
-0.79,-1.33,9.33,-0.31,-0.34,0.03,-1.52,-0.72,9.63,-0.35,-0.21,0.04
-1.35,-1.61,10.11,-0.27,-0.28,0.05,-1.11,-1.26,9.83,-0.34,-0.24,0.03
-1.02,-1.71,9.62,-0.15,-0.24,0.07,-0.88,-1.67,9.52,-0.20,-0.19,0.07
-0.90,-1.77,9.67,0.03,-0.19,0.11,-0.88,-1.67,9.52,-0.20,-0.19,0.07
-0.66,-1.73,9.62,0.26,-0.14,0.15,-0.41,-1.74,9.80,0.02,-0.15,0.12
-0.77,-1.47,9.81,0.43,-0.04,0.19,-0.73,-1.40,9.64,0.30,-0.01,0.18
-0.94,-1.02,9.76,0.52,-0.01,0.19,-0.87,-0.96,9.77,0.48,0.07,0.21
-1.01,-0.53,9.85,0.49,0.00,0.17,-0.87,-0.96,9.77,0.48,0.07,0.21
-0.98,-0.03,9.38,0.38,-0.09,0.11,-1.02,-0.19,9.66,0.45,0.07,0.18
-0.99,0.17,9.55,0.28,-0.11,0.07,-1.42,0.21,9.80,0.31,0.01,0.12
-1.14,0.26,9.90,0.13,-0.12,0.03,-1.34,0.43,9.72,0.13,-0.02,0.05
-1.14,0.28,9.87,-0.00,-0.12,-0.01,-1.34,0.43,9.72,0.13,-0.02,0.05
-1.05,0.33,9.57,-0.07,-0.14,-0.03,-1.02,0.54,9.88,-0.03,-0.08,-0.00
-1.08,0.12,9.84,-0.11,-0.10,-0.05,-1.06,0.39,9.93,-0.13,-0.07,-0.04
-1.07,-0.14,9.95,-0.10,-0.08,-0.06,-1.18,0.25,9.95,-0.13,-0.02,-0.06
-1.13,-0.21,9.83,-0.07,-0.05,-0.07,-1.18,0.25,9.95,-0.13,-0.02,-0.06
-1.18,-0.36,9.92,-0.03,-0.03,-0.06,-1.15,-0.02,10.01,-0.09,0.01,-0.07
-1.26,-0.42,9.94,0.01,-0.03,-0.04,-1.26,-0.11,10.01,-0.04,0.03,-0.05
-1.35,-0.42,9.94,0.05,-0.04,-0.01,-1.34,-0.15,9.99,0.01,0.03,-0.01
-1.42,-0.44,9.95,0.08,-0.06,0.01,-1.34,-0.15,9.99,0.01,0.03,-0.01
-1.46,-0.38,9.95,0.10,-0.09,0.03,-1.42,-0.17,10.03,0.06,-0.00,0.02
-1.47,-0.32,9.94,0.11,-0.12,0.04,-1.48,-0.11,10.00,0.08,-0.04,0.05
-1.42,-0.24,9.95,0.09,-0.17,0.06,-1.48,-0.00,10.05,0.07,-0.09,0.07
-1.35,-0.23,9.95,0.08,-0.20,0.07,-1.48,-0.00,10.05,0.07,-0.09,0.07
-1.27,-0.22,10.04,0.07,-0.22,0.08,-1.37,0.00,10.04,0.05,-0.13,0.08
-1.19,-0.19,10.01,0.05,-0.21,0.09,-1.26,0.05,10.02,0.03,-0.14,0.10
-1.07,-0.20,9.99,0.03,-0.19,0.09,-1.15,0.04,10.08,0.01,-0.12,0.11
-1.05,-0.22,10.05,0.02,-0.15,0.11,-1.15,0.04,10.08,0.01,-0.12,0.11
-1.02,-0.24,10.01,-0.01,-0.11,0.12,-1.06,0.06,10.12,-0.02,-0.08,0.12
-1.03,-0.34,10.07,-0.03,-0.08,0.13,-1.01,0.00,10.12,-0.05,-0.03,0.14
-1.12,-0.38,10.08,-0.02,-0.05,0.15,-1.09,-0.07,10.14,-0.05,0.01,0.16
-0.97,-0.35,9.95,0.00,-0.05,0.19,-1.09,-0.07,10.14,-0.05,0.01,0.16
-1.30,-0.50,9.95,0.03,-0.02,0.21,-1.40,-0.16,9.95,-0.03,0.05,0.20
-1.32,-0.37,9.89,0.07,-0.01,0.21,-1.18,-0.15,10.10,0.02,0.04,0.21
-1.33,-0.38,9.94,0.11,-0.00,0.23,-1.34,-0.10,9.99,0.07,0.06,0.24
-1.57,-0.28,10.05,0.12,0.01,0.23,-1.34,-0.10,9.99,0.07,0.06,0.24
-1.60,-0.11,9.79,0.13,-0.05,0.24,-1.64,0.11,9.96,0.10,0.07,0.24
-1.68,0.02,9.96,0.12,-0.11,0.24,-1.60,0.23,10.15,0.10,-0.01,0.25
-1.64,0.11,9.82,0.08,-0.15,0.26,-1.75,0.30,9.82,0.05,-0.06,0.27
-1.46,0.21,9.82,0.04,-0.21,0.25,-1.75,0.30,9.82,0.05,-0.06,0.27
-1.43,0.23,9.85,-0.02,-0.21,0.26,-1.45,0.39,9.98,-0.00,-0.11,0.26
-1.53,0.06,9.96,-0.07,-0.17,0.27,-1.44,0.37,9.81,-0.08,-0.12,0.26
-1.24,0.00,9.90,-0.10,-0.16,0.27,-1.36,0.28,9.86,-0.11,-0.08,0.27
-1.26,-0.12,9.87,-0.10,-0.13,0.28,-1.36,0.28,9.86,-0.11,-0.08,0.27
-1.19,-0.21,9.82,-0.07,-0.12,0.31,-1.31,0.20,10.04,-0.11,-0.07,0.29
-1.30,-0.33,9.91,-0.05,-0.09,0.33,-1.25,-0.05,9.91,-0.10,-0.02,0.32
-1.23,-0.29,9.84,-0.02,-0.09,0.36,-1.30,-0.06,9.96,-0.06,-0.01,0.36
-1.34,-0.31,9.80,0.01,-0.08,0.37,-1.30,-0.06,9.96,-0.06,-0.01,0.36
-1.38,-0.29,9.84,0.02,-0.08,0.38,-1.46,-0.06,9.88,-0.02,0.00,0.39
-1.44,-0.28,9.85,0.04,-0.09,0.39,-1.48,0.00,9.86,0.00,-0.01,0.39
-1.43,-0.25,9.82,0.04,-0.10,0.40,-1.43,-0.06,9.86,0.01,-0.02,0.40
-1.43,-0.20,9.86,0.03,-0.11,0.40,-1.43,-0.06,9.86,0.01,-0.02,0.40
-1.43,-0.12,9.81,0.03,-0.13,0.40,-1.52,0.14,9.87,0.01,-0.04,0.42
-1.41,-0.11,9.83,0.01,-0.14,0.39,-1.44,0.16,9.90,-0.01,-0.06,0.41
-1.39,-0.09,9.86,0.00,-0.13,0.38,-1.40,0.21,9.92,-0.02,-0.06,0.40
-1.38,-0.12,9.86,-0.02,-0.12,0.38,-1.40,0.21,9.92,-0.02,-0.06,0.40
-1.32,-0.12,9.82,-0.03,-0.12,0.38,-1.38,0.18,9.95,-0.04,-0.05,0.38
-1.31,-0.17,9.82,-0.03,-0.11,0.38,-1.36,0.07,9.88,-0.06,-0.03,0.39
-1.36,-0.18,9.82,-0.03,-0.10,0.39,-1.34,0.06,9.86,-0.06,-0.03,0.39
-1.38,-0.23,9.78,-0.03,-0.10,0.39,-1.34,0.06,9.86,-0.06,-0.03,0.39
-1.39,-0.21,9.81,-0.01,-0.11,0.38,-1.42,0.07,9.82,-0.05,-0.02,0.39
-1.41,-0.24,9.88,-0.00,-0.11,0.38,-1.41,0.06,9.93,-0.03,-0.04,0.39
-1.38,-0.20,9.80,0.00,-0.13,0.37,-1.40,0.01,9.83,-0.03,-0.04,0.38
-1.35,-0.20,9.81,0.01,-0.13,0.36,-1.40,0.01,9.83,-0.03,-0.04,0.38
-1.34,-0.20,9.85,0.01,-0.13,0.35,-1.39,0.06,9.88,-0.02,-0.05,0.37
-1.29,-0.20,9.83,0.01,-0.12,0.35,-1.37,0.08,9.93,-0.02,-0.05,0.36
-1.30,-0.18,9.82,-0.00,-0.12,0.34,-1.35,0.09,9.89,-0.02,-0.04,0.35
-1.32,-0.18,9.82,-0.00,-0.11,0.34,-1.35,0.09,9.89,-0.02,-0.04,0.35
-1.34,-0.20,9.86,0.00,-0.10,0.33,-1.31,0.08,9.89,-0.03,-0.03,0.34
-1.34,-0.18,9.81,0.01,-0.09,0.32,-1.37,0.09,9.85,-0.02,-0.02,0.33
-1.37,-0.18,9.85,0.01,-0.09,0.31,-1.37,0.09,9.90,-0.01,-0.02,0.32
-1.38,-0.18,9.86,0.01,-0.09,0.30,-1.37,0.09,9.90,-0.01,-0.02,0.32
-1.41,-0.17,9.79,0.01,-0.10,0.29,-1.44,0.07,9.89,-0.02,-0.01,0.30
-1.42,-0.17,9.83,0.01,-0.11,0.29,-1.44,0.07,9.90,-0.02,-0.03,0.29
-1.42,-0.16,9.84,0.00,-0.11,0.28,-1.44,0.09,9.90,-0.03,-0.03,0.29
-1.43,-0.20,9.80,0.00,-0.12,0.28,-1.44,0.09,9.90,-0.03,-0.03,0.29
-1.40,-0.19,9.77,0.00,-0.13,0.27,-1.45,0.08,9.89,-0.02,-0.05,0.29
-1.40,-0.20,9.79,0.01,-0.13,0.27,-1.44,0.05,9.86,-0.02,-0.05,0.28
-1.37,-0.20,9.80,0.01,-0.13,0.26,-1.42,0.07,9.86,-0.01,-0.05,0.27
-1.36,-0.22,9.81,0.02,-0.13,0.26,-1.42,0.07,9.86,-0.01,-0.05,0.27
-1.35,-0.20,9.82,0.02,-0.12,0.25,-1.38,0.07,9.86,-0.01,-0.05,0.26
-1.35,-0.17,9.71,0.03,-0.12,0.24,-1.39,0.04,9.88,-0.00,-0.05,0.26
-1.34,-0.16,9.79,0.04,-0.12,0.23,-1.36,0.09,9.86,0.01,-0.05,0.25
-1.32,-0.16,9.80,0.04,-0.11,0.23,-1.36,0.09,9.86,0.01,-0.05,0.25
-1.30,-0.14,9.84,0.03,-0.10,0.22,-1.35,0.11,9.91,0.01,-0.03,0.24
-1.36,-0.12,9.82,0.02,-0.09,0.22,-1.38,0.10,9.91,-0.00,-0.02,0.22
-1.37,-0.13,9.82,0.02,-0.09,0.21,-1.40,0.12,9.90,-0.01,-0.02,0.22
-1.39,-0.14,9.81,0.01,-0.09,0.21,-1.40,0.12,9.90,-0.01,-0.02,0.22
-1.40,-0.15,9.81,0.01,-0.10,0.21,-1.41,0.12,9.89,-0.02,-0.02,0.22
-1.40,-0.17,9.76,0.01,-0.11,0.21,-1.44,0.11,9.86,-0.02,-0.03,0.22
-1.43,-0.20,9.84,0.01,-0.12,0.20,-1.44,0.08,9.85,-0.02,-0.04,0.21
-1.42,-0.19,9.81,0.02,-0.12,0.20,-1.44,0.08,9.85,-0.02,-0.04,0.21
-1.37,-0.20,9.82,0.02,-0.13,0.20,-1.42,0.10,9.88,-0.01,-0.05,0.21
-1.38,-0.15,9.72,0.02,-0.13,0.19,-1.42,0.07,9.89,-0.01,-0.06,0.20
-1.36,-0.17,9.85,0.03,-0.13,0.19,-1.37,0.06,9.90,-0.00,-0.06,0.20
-1.35,-0.13,9.84,0.05,-0.12,0.18,-1.37,0.06,9.90,-0.00,-0.06,0.20
-1.33,-0.15,9.87,0.05,-0.11,0.18,-1.37,0.14,9.89,0.02,-0.04,0.19
-1.33,-0.13,9.84,0.05,-0.10,0.17,-1.36,0.12,9.89,0.02,-0.04,0.18
-1.33,-0.10,9.83,0.03,-0.09,0.16,-1.38,0.14,9.92,0.01,-0.02,0.17
-1.34,-0.11,9.84,0.03,-0.09,0.16,-1.38,0.14,9.92,0.01,-0.02,0.17
-1.39,-0.12,9.84,0.02,-0.09,0.15,-1.38,0.15,9.92,-0.00,-0.02,0.17
-1.40,-0.14,9.84,0.01,-0.10,0.15,-1.43,0.11,9.89,-0.01,-0.03,0.16
-1.41,-0.14,9.79,0.01,-0.11,0.15,-1.43,0.12,9.90,-0.02,-0.04,0.15
-1.40,-0.18,9.78,0.01,-0.12,0.14,-1.43,0.12,9.90,-0.02,-0.04,0.15
-1.41,-0.16,9.77,0.04,-0.12,0.13,-1.45,0.06,9.80,-0.02,-0.05,0.15
-1.39,-0.16,9.79,0.03,-0.13,0.14,-1.40,0.10,9.88,0.01,-0.05,0.15
-1.38,-0.19,9.84,0.03,-0.13,0.14,-1.43,0.07,9.86,0.01,-0.06,0.14
-1.36,-0.19,9.83,0.04,-0.13,0.13,-1.43,0.07,9.86,0.01,-0.06,0.14
-1.33,-0.14,9.74,0.04,-0.13,0.13,-1.37,0.09,9.91,0.01,-0.06,0.14
-1.31,-0.17,9.84,0.04,-0.13,0.13,-1.34,0.11,9.88,0.01,-0.06,0.14
-1.29,-0.21,9.91,0.03,-0.12,0.13,-1.35,0.12,9.90,0.01,-0.05,0.14
-1.27,-0.20,9.87,0.04,-0.11,0.13,-1.35,0.12,9.90,0.01,-0.05,0.14
-1.29,-0.17,9.87,0.04,-0.10,0.13,-1.33,0.10,9.91,0.01,-0.03,0.14
-1.32,-0.18,9.86,0.04,-0.08,0.13,-1.34,0.06,9.96,0.01,-0.02,0.14
-1.34,-0.17,9.85,0.04,-0.08,0.13,-1.37,0.10,9.92,0.01,-0.01,0.14
-1.36,-0.16,9.86,0.04,-0.09,0.13,-1.37,0.10,9.92,0.01,-0.01,0.14
-1.37,-0.15,9.79,0.04,-0.10,0.13,-1.41,0.11,9.90,0.01,-0.02,0.14
-1.41,-0.11,9.78,0.06,-0.09,0.12,-1.45,0.08,9.80,0.01,-0.02,0.13
-1.44,-0.13,9.86,0.04,-0.10,0.12,-1.43,0.17,9.90,0.02,-0.03,0.13
-1.45,-0.08,9.74,0.03,-0.12,0.11,-1.43,0.17,9.90,0.02,-0.03,0.13
-1.43,-0.12,9.55,0.05,-0.16,0.08,-1.43,0.07,9.53,0.00,-0.05,0.11
-1.33,-0.11,9.50,0.07,-0.21,0.06,-1.38,0.14,9.57,0.03,-0.12,0.08
-1.19,-0.04,9.51,0.08,-0.23,0.04,-1.28,0.24,9.62,0.05,-0.16,0.06
-1.12,-0.08,9.61,0.07,-0.21,0.01,-1.28,0.24,9.62,0.05,-0.16,0.06
-1.00,0.00,9.55,0.07,-0.19,-0.00,-1.15,0.24,9.68,0.04,-0.14,0.03
-1.00,-0.05,9.65,0.05,-0.14,-0.01,-1.05,0.22,9.72,0.03,-0.10,-0.00
-0.94,-0.08,9.81,0.05,-0.10,-0.02,-0.97,0.19,9.88,0.02,-0.04,-0.01
-0.99,-0.09,9.84,0.04,-0.05,-0.01,-0.97,0.19,9.88,0.02,-0.04,-0.01
-1.09,-0.11,9.82,0.03,-0.01,-0.01,-1.05,0.19,9.90,0.01,0.02,-0.00
-1.19,-0.11,9.80,0.03,0.01,0.00,-1.14,0.15,9.91,0.00,0.06,0.00
-1.31,-0.15,9.76,0.03,-0.00,0.00,-1.30,0.11,9.87,0.00,0.06,0.01
-1.38,-0.16,9.86,0.03,-0.03,0.00,-1.30,0.11,9.87,0.00,0.06,0.01
-1.48,-0.17,9.85,0.04,-0.05,0.01,-1.45,0.11,9.91,0.00,0.04,0.01
-1.52,-0.18,9.83,0.04,-0.07,0.02,-1.53,0.09,9.94,0.01,0.00,0.02
-1.53,-0.18,9.88,0.05,-0.10,0.02,-1.56,0.08,9.90,0.02,-0.03,0.03
-1.51,-0.16,9.86,0.04,-0.15,0.03,-1.56,0.08,9.90,0.02,-0.03,0.03
-1.46,-0.19,9.89,0.04,-0.18,0.04,-1.53,0.05,9.94,0.01,-0.08,0.04
-1.35,-0.22,9.91,0.04,-0.19,0.04,-1.46,0.06,9.95,0.01,-0.11,0.05
-1.32,-0.21,9.91,0.04,-0.19,0.05,-1.33,0.04,9.97,0.01,-0.12,0.05
-1.24,-0.23,9.90,0.04,-0.17,0.05,-1.33,0.04,9.97,0.01,-0.12,0.05
-1.20,-0.22,9.94,0.04,-0.15,0.06,-1.24,0.03,10.02,0.01,-0.10,0.06
-1.18,-0.25,10.00,0.03,-0.11,0.07,-1.19,0.06,10.03,0.01,-0.07,0.08
-1.17,-0.24,9.94,0.03,-0.09,0.09,-1.20,0.01,10.03,-0.00,-0.02,0.09
-1.22,-0.26,9.95,0.02,-0.08,0.09,-1.20,0.01,10.03,-0.00,-0.02,0.09
-1.20,-0.25,9.95,0.01,-0.09,0.11,-1.27,0.00,10.15,0.00,-0.01,0.10
-1.27,-0.28,9.94,0.01,-0.10,0.13,-1.31,-0.03,9.97,-0.03,-0.01,0.13
-1.33,-0.32,9.99,0.03,-0.10,0.16,-1.33,-0.03,10.03,-0.01,-0.02,0.16
-1.31,-0.30,9.96,0.03,-0.10,0.18,-1.33,-0.03,10.03,-0.01,-0.02,0.16
-1.34,-0.29,9.96,0.04,-0.09,0.20,-1.31,-0.05,9.98,0.00,-0.03,0.19
-1.38,-0.28,9.95,0.06,-0.10,0.23,-1.36,-0.03,9.95,0.02,-0.01,0.22
-1.39,-0.27,9.97,0.07,-0.09,0.25,-1.42,0.03,10.04,0.04,-0.02,0.25
-1.35,-0.17,9.92,0.10,-0.12,0.26,-1.42,0.03,10.04,0.04,-0.02,0.25
-1.44,-0.07,9.93,0.10,-0.11,0.28,-1.58,0.09,9.85,0.06,-0.02,0.28
-1.36,0.08,9.85,0.10,-0.12,0.29,-1.35,0.21,10.09,0.08,-0.03,0.29
-1.50,0.02,9.97,0.07,-0.10,0.28,-1.45,0.29,9.85,0.04,-0.02,0.29
-1.42,0.18,9.73,0.04,-0.12,0.28,-1.45,0.29,9.85,0.04,-0.02,0.29
-1.40,0.17,9.79,0.01,-0.12,0.27,-1.40,0.40,9.90,0.00,-0.04,0.28
-1.52,0.13,9.86,-0.02,-0.09,0.27,-1.53,0.36,9.91,-0.03,-0.02,0.28
-1.27,0.10,9.87,-0.04,-0.11,0.27,-1.29,0.34,10.11,-0.06,-0.04,0.26
-1.42,-0.08,9.91,-0.06,-0.08,0.26,-1.29,0.34,10.11,-0.06,-0.04,0.26
-1.43,-0.05,9.82,-0.05,-0.08,0.29,-1.47,0.32,9.91,-0.08,-0.02,0.27
-1.48,-0.13,9.91,-0.04,-0.08,0.28,-1.40,0.10,9.87,-0.08,-0.00,0.28
-1.71,-0.24,10.01,-0.02,-0.08,0.31,-1.68,0.08,9.79,-0.06,0.00,0.31
-1.31,-0.14,9.75,-0.00,-0.13,0.32,-1.68,0.08,9.79,-0.06,0.00,0.31
-1.51,-0.19,9.83,0.02,-0.13,0.33,-1.67,0.03,9.71,-0.04,-0.02,0.33
-1.42,-0.13,9.86,0.03,-0.16,0.33,-1.46,0.09,9.88,0.00,-0.08,0.33
-1.43,-0.12,9.80,0.03,-0.16,0.34,-1.46,0.16,9.97,0.01,-0.08,0.35
-1.30,-0.06,9.85,0.03,-0.17,0.34,-1.46,0.16,9.97,0.01,-0.08,0.35
-1.28,-0.09,9.80,0.02,-0.15,0.34,-1.48,0.20,9.81,0.00,-0.08,0.36
-1.25,-0.12,9.88,0.00,-0.13,0.33,-1.34,0.17,9.91,-0.01,-0.06,0.34
-1.31,-0.10,9.83,0.01,-0.10,0.32,-1.30,0.23,9.88,-0.01,-0.03,0.33
-1.31,-0.06,9.88,0.01,-0.09,0.32,-1.30,0.23,9.88,-0.01,-0.03,0.33
-1.28,-0.04,9.85,0.00,-0.08,0.32,-1.26,0.18,9.86,-0.02,-0.03,0.32
-1.31,-0.04,9.84,0.00,-0.07,0.33,-1.29,0.16,9.96,-0.02,0.00,0.33
-1.34,-0.08,9.85,-0.01,-0.06,0.33,-1.38,0.22,9.85,-0.04,0.01,0.33
-1.41,-0.05,9.82,-0.01,-0.07,0.34,-1.38,0.22,9.85,-0.04,0.01,0.33
-1.47,-0.07,9.86,-0.01,-0.08,0.34,-1.46,0.17,9.82,-0.04,0.01,0.34
-1.43,-0.08,9.75,-0.01,-0.10,0.34,-1.45,0.19,9.88,-0.05,-0.01,0.34
-1.47,-0.14,9.76,-0.01,-0.12,0.33,-1.51,0.11,9.81,-0.04,-0.03,0.35
-1.45,-0.09,9.83,-0.00,-0.13,0.34,-1.51,0.11,9.81,-0.04,-0.03,0.35
-1.47,-0.12,9.78,-0.00,-0.14,0.35,-1.48,0.11,9.83,-0.04,-0.04,0.34
-1.41,-0.12,9.78,-0.00,-0.15,0.36,-1.45,0.11,9.86,-0.02,-0.07,0.36
-1.40,-0.15,9.81,0.00,-0.14,0.35,-1.45,0.14,9.89,-0.03,-0.06,0.36
-1.37,-0.12,9.80,0.00,-0.14,0.35,-1.45,0.14,9.89,-0.03,-0.06,0.36
-1.35,-0.14,9.85,0.00,-0.13,0.35,-1.41,0.13,9.89,-0.03,-0.05,0.36
-1.34,-0.15,9.80,0.01,-0.12,0.35,-1.38,0.10,9.88,-0.02,-0.04,0.36
-1.37,-0.12,9.78,0.01,-0.11,0.35,-1.39,0.14,9.87,-0.02,-0.03,0.36
-1.36,-0.11,9.85,0.01,-0.10,0.35,-1.39,0.14,9.87,-0.02,-0.03,0.36
-1.38,-0.11,9.86,0.01,-0.10,0.34,-1.39,0.14,9.88,-0.02,-0.02,0.36
-1.38,-0.10,9.81,0.01,-0.11,0.34,-1.40,0.15,9.88,-0.02,-0.03,0.35
-1.39,-0.08,9.84,0.01,-0.10,0.34,-1.42,0.17,9.87,-0.02,-0.02,0.35
-1.37,-0.09,9.79,0.00,-0.10,0.33,-1.42,0.17,9.87,-0.02,-0.02,0.35
-1.39,-0.11,9.88,-0.00,-0.10,0.33,-1.40,0.17,9.91,-0.02,-0.03,0.34
-1.41,-0.13,9.89,-0.01,-0.11,0.32,-1.41,0.19,9.88,-0.03,-0.03,0.33
-1.40,-0.13,9.85,-0.01,-0.11,0.31,-1.43,0.14,9.84,-0.04,-0.03,0.32
-1.38,-0.12,9.80,-0.01,-0.12,0.31,-1.43,0.14,9.84,-0.04,-0.03,0.32
-1.36,-0.12,9.83,-0.01,-0.12,0.31,-1.40,0.12,9.88,-0.04,-0.04,0.32
-1.37,-0.14,9.80,-0.00,-0.13,0.30,-1.38,0.12,9.90,-0.04,-0.05,0.31
-1.34,-0.17,9.85,0.01,-0.13,0.30,-1.38,0.07,9.89,-0.03,-0.05,0.31
-1.37,-0.18,9.84,0.01,-0.12,0.30,-1.38,0.07,9.89,-0.03,-0.05,0.31
-1.33,-0.16,9.81,0.02,-0.12,0.30,-1.38,0.10,9.89,-0.01,-0.05,0.30
-1.33,-0.16,9.87,0.02,-0.12,0.30,-1.36,0.09,9.89,-0.01,-0.05,0.30
-1.33,-0.14,9.81,0.02,-0.11,0.29,-1.36,0.10,9.87,-0.01,-0.04,0.30
-1.33,-0.12,9.81,0.03,-0.12,0.28,-1.36,0.10,9.87,-0.01,-0.04,0.30
-1.29,-0.11,9.80,0.03,-0.11,0.27,-1.33,0.15,9.86,-0.00,-0.04,0.29
-1.31,-0.10,9.81,0.03,-0.11,0.27,-1.34,0.15,9.90,0.00,-0.03,0.28
-1.32,-0.10,9.86,0.02,-0.10,0.26,-1.35,0.16,9.89,-0.01,-0.03,0.27
-1.32,-0.11,9.84,0.01,-0.11,0.26,-1.35,0.16,9.89,-0.01,-0.03,0.27
-1.33,-0.11,9.82,0.01,-0.10,0.25,-1.35,0.17,9.88,-0.02,-0.03,0.26
-1.32,-0.11,9.85,0.00,-0.10,0.25,-1.36,0.15,9.92,-0.02,-0.03,0.26
-1.35,-0.14,9.86,-0.00,-0.11,0.25,-1.37,0.14,9.89,-0.03,-0.03,0.25
-1.35,-0.14,9.85,-0.00,-0.11,0.24,-1.37,0.14,9.89,-0.03,-0.03,0.25
-1.35,-0.16,9.81,0.00,-0.11,0.24,-1.38,0.12,9.90,-0.03,-0.04,0.25
-1.35,-0.17,9.82,0.02,-0.12,0.24,-1.39,0.11,9.88,-0.02,-0.04,0.25
-1.34,-0.17,9.80,0.02,-0.12,0.24,-1.39,0.08,9.88,-0.01,-0.05,0.25
-1.34,-0.17,9.83,0.03,-0.12,0.23,-1.39,0.08,9.88,-0.01,-0.05,0.25
-1.32,-0.17,9.84,0.03,-0.13,0.23,-1.35,0.13,9.88,0.00,-0.05,0.24
-1.32,-0.12,9.79,0.03,-0.12,0.23,-1.36,0.09,9.89,0.00,-0.05,0.24
-1.30,-0.12,9.81,0.03,-0.12,0.23,-1.33,0.15,9.90,0.00,-0.04,0.24
-1.30,-0.13,9.85,0.02,-0.11,0.22,-1.33,0.15,9.90,0.00,-0.04,0.24
-1.31,-0.13,9.85,0.02,-0.11,0.22,-1.34,0.15,9.88,-0.00,-0.03,0.23
-1.32,-0.13,9.83,0.01,-0.10,0.22,-1.34,0.14,9.89,-0.01,-0.03,0.23
-1.32,-0.11,9.84,0.01,-0.11,0.22,-1.35,0.11,9.89,-0.02,-0.03,0.23
-1.34,-0.13,9.87,0.01,-0.10,0.22,-1.35,0.11,9.89,-0.02,-0.03,0.23
-1.34,-0.14,9.80,0.01,-0.11,0.22,-1.36,0.13,9.88,-0.02,-0.03,0.23
-1.35,-0.17,9.84,0.01,-0.11,0.22,-1.38,0.08,9.90,-0.02,-0.03,0.23
-1.35,-0.15,9.84,0.02,-0.11,0.22,-1.38,0.10,9.87,-0.01,-0.04,0.23
-1.35,-0.17,9.86,0.02,-0.12,0.22,-1.38,0.10,9.87,-0.01,-0.04,0.23
-1.35,-0.16,9.84,0.02,-0.12,0.22,-1.37,0.09,9.89,-0.01,-0.04,0.23
